end_time,Northwestern,football,hazing,coach,fired,sexual,racism,like,win,college,look,amid,scandal,David,Braun,program,season,head,previously,player,year,would,bowl,game,time,share,University,wa,team,Wildcats,talk,people,story,even,know,say,Fitzgerald,Big,Ten,Football,lawsuit,group,former,experienced,physical,abuse,come,subjected,racial,Former,accusation,athlete,experience,first,via,lost,ha,Coach,Hazing,university,wake,allegation,Following,suing,wrongfully,130,million,damage,school,saying,alma,mater,engulfed,athletic,department,College,News,wrongful,termination,claim,sue,alleging,attorney,said,president,CNN,firing,culture,130M,seeking,sued,report,within,multiple,play,Duke,problem,sport,athletics,much,good,summer,Rutgers,since,something,wait,Sunday,led,coaching,change,investigation,10,care,going,San,Diego,away,Fans,Hopeful,Scandal,Means,School,Finally,Getting,Serious,sent,letter,condemning,defending,men,woman,reflect,Approximately,2,student,July,Allegations,Suspend,Season,Addressed,1,issue,take,podcast,help,shirt,VP,Athletics,denounced,worn,staff,honored,old,wore,staffer,tone,deaf,practice,Players,World,Derrick,Gragg,inappropriate,offensive,Wednesday,one,u,AD,wearing,supporting,calling,given,comment,job,get,Black,Claim,Racial,new,describing,sexualized,racist,alleges,freshman,forced,compete,contest,mount,filed,Ramon,Diaz,discrimination,Racist,alleged,lesson,Crisis,comms,allege,participate,Cinco,de,Mayo,Two,Another,Attorney,General,Loretta,Lynch,lead,review,following,claiming,day,file,10th,hired,face,mounting,harassment,independent,New,devastating,mechanism,volleyball,join,two,behalf,fan,leadership,question,least,LB,Simba,Short,fifth,ACC,including,Tony,Elliott,interim,overcome,adversity,fails,address,reporter,forward,week,medium,Virginia,fallout,Peter,Skoronski,Interim,Media,Days,paper,place,discus,focus,Day,news,Yates,skip,2023,choose,attend,due,dominated,Skip,Amid,Fallout,Bryce,want,participation,steal,upcoming,recent,named,Lloyd,QB,4th,emotional,detail,Fourth,Lawsuit,USA,provides,detailed,account,date,TODAY,fourth,director,Check,Monday,grapple,pervasive,toxic,environment,extended,beyond,plaintiff,suit,today,baseball,McPherson,reporting,Ben,Crump,complaint,announce,latest,allegedly,saw,fire,failure,protect,abusive,mired,Nebraska,joined,conference,ditching,ticket,Huskers,alum,Nugent,mistreatment,Mike,Elko,think,son,found,better,situation,3,Patrick,Salvi,Jim,Phillips,Assistant,Accused,Witnessing,associate,witnessed,Daily,journalist,behind,Matt,MacPherson,speak,Pat,next,last,ensnared,commissioner,ritualized,widespread,20,claimed,victim,Warren,Tom,Carnifax,extreme,19,NBC,softball,normalized,took,part,Athletic,describe,go,4,underwent,Attorneys,Chicago,public,ritual,naked,human,included,act,degrading,retained,Degrading,dehumanizing,embarrassing,open,ahead,planned,member,clap,stemming,cost,accusing,involving,left,nightmare,anxiety,used,exclusive,Michael,Schill,step,Sued,Systemic,Harassment,Team,right,identified,leader,Alleged,Clark,Lea,Vanderbilt,SEC,Lawyer,Sex,Abuse,hire,civil,investigate,legal,action,Eight,lawyer,represented,prominent,firm,Levin,Perconti,expected,injury,Civil,personal,law,announced,pursue,Episode,affect,long,term,reputational,Ryan,Field,also,hardcore,800,Repercussions,thrown,upheaval,matter,Foster,revelation,homophobic,recruit,misconduct,dismissed,Thursday,three,longtime,deepening,concern,terminating,outside,started,reassess,commitment,NPR,terminated,tool,Head,bad,Podcast,roiled,Washington,Post,bullying,administration,many,Although,rocked,West,Bloomfield,2024,standout,Jamir,Benjamin,remains,firmly,committed,citing,academic,family,atmosphere,rebuild,went,wrong,call,halt,plan,brings,Greenville,Julius,Tate,decommits,PatFitzgerald,northwesternfootball,State,knew,react,campus,put,evidence,Fires,Fired,kid,coached,scholarship,03,solid,stand,guy,never,stuff,African,American,Fitz,knowledge,FOOTBALL,HAZING,SCANDAL,Schedules,Naked,Runs,Holiday,Purges,Nude,Purging,w,Masks,collegefootball,newspaper,lauded,breaking,surfaced,simply,relic,past,surface,separate,reputation,month,participated,nudity,see,BREAKING,current,17,acknowledged,ongoing,emerged,NEWS,EVANSTON,AP,way,reportedly,HC,dismisses,source,different,per,assault,enabling,Racism,suspension,clean,regarding,potential,weekend,published,incident,described,Editorial,suck,Northwesternfootball,suspended,pay,journalism,gather,information,erred,Probe,enough,Uncertainty,continues,swirl,around,One,room,six,began,investigating,announcing,without,shrouded,uncertainty,Emerge,may,exaggerated,need,reconsider,penalty,Saturday
2023-07-09 18:16:03,1.0,0.09021754562854767,0.06108834221959114,0.24269597232341766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697297528386116,0.0,0.08010197430849075,0.0,-0.058880217373371124,0.0,0.0,0.0,0.0,0.0,0.0,0.012165294960141182,0.08042192459106445,0.2733882665634155,0.0,0.0,0.0,0.03318801149725914,0.0,0.0,-0.05326152220368385,0.04138262942433357,0.0,0.0,0.08375275880098343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516216039657593,0.0,0.0,-0.02816629968583584,0.0,0.0,0.0,0.0,0.0,0.0,0.014009869657456875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12367257475852966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13772565126419067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07548537850379944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13543018698692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13434256613254547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0699116662144661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18833275139331818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06873270124197006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600109487771988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048046909272670746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109326183795929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035690903663635254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168702095746994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20834341645240784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14086243510246277,0.0,0.0,0.0,0.0,-0.0752561092376709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09372022747993469,-0.10891540348529816,0.13723772764205933,-0.05900442972779274,0.03663429990410805,0.06802064925432205
2023-07-09 22:15:07,1.0,0.22350725531578064,0.2607543170452118,0.217280775308609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11610013246536255,0.0,0.0,0.0,0.07762156426906586,0.0,0.0,0.0,-0.0598929300904274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256985068321228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308117151260376,0.0,0.0,0.25757521390914917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21747073531150818,0.0,0.0,0.08359801769256592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34220701456069946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2838538885116577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15828536450862885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20649908483028412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24143758416175842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10743187367916107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10623607039451599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22124548256397247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06622077524662018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27784720063209534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2552412152290344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04419681429862976,0.06419634073972702,0.0,0.30375921726226807,0.15460504591464996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18139591813087463,0.20821206271648407,0.24045662581920624,0.07475827634334564,0.023586004972457886,0.29941949248313904,0.19066627323627472,0.18666547536849976,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 08:46:53,1.0,0.18722562491893768,0.17436280846595764,0.16592788696289062,0.0,0.058776453137397766,0.0,0.0,0.0,0.0,0.0,0.1735130399465561,0.2825259864330292,0.0,0.0,0.1703588217496872,0.0,0.23925288021564484,0.0,0.19040711224079132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09518713504076004,-0.09471334517002106,0.0,0.0,0.0,0.1275467723608017,0.0,0.0,-0.02353704907000065,0.044610727578401566,0.0,0.0,0.0085592707619071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11104274541139603,0.0,-0.004575428552925587,0.0,0.0,0.0,0.0,0.125296950340271,0.0,0.0,0.0,0.0,0.0,0.0,0.03673865273594856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216566950082779,0.0,0.0,0.0,0.0,-0.025235969573259354,0.0,0.0,0.0,0.0,0.0,0.0,-0.031140105798840523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059874553233385086,0.0,0.0,-0.051422104239463806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10514594614505768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08395282179117203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006646603345871,0.0,0.20432592928409576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06544871628284454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0800883024930954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006661056075245142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08594008535146713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10454855114221573,0.0,0.0,0.19371122121810913,0.09940376877784729,0.11773470044136047,0.003794850083068013,0.013354474678635597,0.16646233201026917,0.13311240077018738,0.14757780730724335,0.28826797008514404,0.13430504500865936,0.21494968235492706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 15:47:25,1.0,0.08152402192354202,0.09652531147003174,0.19783788919448853,0.0,-0.1281421035528183,0.0,0.0,0.0,0.15113051235675812,0.0,-0.0014763299841433764,0.27117395401000977,0.0,0.0,0.06617421656847,0.0,0.02830977737903595,0.0,0.10431809723377228,0.0,0.0,0.0,0.0,0.0,0.0,0.06974638253450394,0.0,0.16789403557777405,0.0,0.0,0.0,-0.05962628871202469,0.0,0.0,-0.024458231404423714,-0.023673756048083305,0.0,0.0,0.11020262539386749,0.0,0.0,0.13505245745182037,0.0,0.0,0.0,-0.05065928027033806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05029984936118126,0.0,0.06936720013618469,0.0,0.0,0.011692486703395844,0.0,0.0,0.0,0.0,0.0,0.0,0.17471325397491455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633298009634018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17320597171783447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1766277551651001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07818076759576797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19031767547130585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24789446592330933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013908097753301263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2755620777606964,0.0,0.1955243945121765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024499041959643364,0.10242852568626404,0.15729302167892456,-0.05318879336118698,0.09699486941099167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
