,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0
program,10.38171723484993,74.82043504714966,52.95082926750183,56.14596605300903,75.56945085525513,75.58396458625793,76.08345746994019,57.41005539894104,48.859703540802,40.197187662124634,68.89157891273499,75.25210380554199,16.346918046474457,35.58318614959717,75.0088632106781,62.63402700424194,-3.038068301975727,2.2653821855783463,60.507941246032715,48.97167086601257,54.80402708053589,69.38790082931519,54.415708780288696,41.86916947364807,41.32140576839447
season,,,,51.39956474304199,42.31783449649811,38.54566514492035,,,,,,56.33063316345215,,,,,,,,44.466155767440796,38.83360028266907,,38.49353790283203,37.285661697387695,40.029335021972656
head,-8.609360456466675,48.68479371070862,51.4440655708313,80.46833276748657,74.87516403198242,56.78292512893677,60.40579676628113,52.66421437263489,62.29596734046936,44.79149580001831,62.93659210205078,73.20751547813416,19.38781887292862,,74.32426810264587,36.712124943733215,-5.574793368577957,12.463663518428802,48.22764992713928,39.7500604391098,43.3672308921814,49.89931881427765,30.180570483207703,43.64883601665497,35.213297605514526
previously,,,,,,,,,,,,,,,,,,,,,,,,,38.47746253013611
player,8.977742493152618,66.59863591194153,58.81627798080444,71.15247249603271,53.46038341522217,58.56630206108093,54.54367995262146,56.9125771522522,39.299046993255615,58.17819833755493,57.00355768203735,78.41445803642273,34.18807089328766,38.73647153377533,89.18142318725586,61.1067533493042,-9.809452295303345,4.933753982186317,55.5445671081543,71.45837545394897,60.59606075286865,65.52472114562988,58.09754133224487,47.02607989311218,52.9913604259491
saying,,,,,,,,,,,,,,,,,,,,,,,9.365931898355484,41.44427180290222,49.81756806373596
year,,,,,50.50814747810364,,47.54602611064911,25.829681754112244,50.5703330039978,,,46.932023763656616,,,,,,,39.88255560398102,,38.19964528083801,,,,45.72347700595856
guy,,,,,,,,36.59461438655853,,,,,,,,,,,,,,,,,33.57463479042053
would,,29.483023285865784,,,58.401888608932495,,,43.27559471130371,40.60299098491669,23.759765923023224,,,,,,,,,,44.677627086639404,,,28.136631846427917,,47.78451919555664
last,,,,51.792335510253906,47.08546996116638,,,,29.64548170566559,,,,,,,34.53066945075989,,,,,,,,,33.56419503688812
lost,,,,,,,,48.52398335933685,,,,,,,,,,,,,,,,40.894290804862976,34.0000718832016
bowl,,,,,,,,,,,,,,,,,,,,,,,,,32.01834261417389
game,,,,,,,,42.78806149959564,,,,,,,,,,,,,,,,45.86364924907684,39.42330181598663
time,,,,,46.298664808273315,35.83320379257202,,,,,,,,,64.45728540420532,47.84615337848663,,,38.06344270706177,,,47.16167151927948,25.094622373580933,38.42848837375641,56.60686492919922
share,,,,,,,,,,,,,,,,,,,,,,,,,48.77772629261017
sport,,,42.717841267585754,48.35538864135742,,,51.92870497703552,51.832377910614014,26.188954710960388,28.654813766479492,46.720415353775024,60.74397563934326,15.343999862670898,,,27.78172791004181,,5.922984331846237,39.794376492500305,53.412675857543945,,45.16530930995941,32.43798911571503,44.04456615447998,43.50906014442444
university,25.509727001190186,52.419328689575195,69.91150379180908,73.04362654685974,73.79488945007324,69.34626698493958,66.11298322677612,48.17951023578644,52.23664045333862,54.427552223205566,63.504648208618164,85.0795567035675,33.08624625205994,44.89088952541351,83.74379873275757,58.055657148361206,8.873660862445831,16.36529266834259,51.60573720932007,71.58918976783752,53.67424488067627,73.84470105171204,40.136897563934326,66.26294255256653,70.68867683410645
wa,5.450529605150223,40.281838178634644,49.61618781089783,54.36358451843262,69.04855370521545,57.098388671875,63.7945830821991,56.58177137374878,53.605347871780396,45.14385461807251,40.07974863052368,77.95763611793518,3.1867530196905136,22.492945194244385,62.442874908447266,41.62311553955078,,,57.64089822769165,54.52558994293213,37.4455064535141,31.930163502693176,27.299973368644714,52.969080209732056,69.81359720230103
team,16.39442890882492,67.33536720275879,47.706538438797,73.06416034698486,63.99816274642944,77.1840512752533,62.953120470047,46.986350417137146,53.690606355667114,33.76416862010956,46.740227937698364,80.35554885864258,27.45245099067688,14.50793743133545,68.72953176498413,36.17584407329559,,,36.307492852211,48.972439765930176,41.397035121917725,63.5348916053772,25.47285258769989,73.6245334148407,50.522613525390625
ha,,36.95191442966461,48.30487370491028,76.34518146514893,64.76242542266846,65.60062170028687,59.32037830352783,57.184505462646484,54.31768298149109,54.497337341308594,63.29770088195801,80.29150366783142,18.71945708990097,39.65577781200409,78.80696058273315,50.04616379737854,,1.7359619960188866,58.76462459564209,55.266398191452026,51.62411332130432,57.8948438167572,36.211609840393066,46.62818908691406,63.9514684677124
thing,,,,,,,,,,,,,,,,,,,,,,,,,30.94218373298645
talk,,,,,,,,,,18.910840153694153,,67.29022860527039,,,,,,,,,8.08790773153305,,,,22.917388379573822
people,,,24.367816746234894,,,,,,24.602872133255005,,,,,,,,,,,,,,,,26.793134212493896
said,,49.60939288139343,54.411232471466064,,,,,39.69239294528961,41.15208983421326,,,,,,75.51151514053345,25.937768816947937,,,,58.38954448699951,47.4919319152832,48.73746633529663,,32.30756223201752,34.9472314119339
story,19.358260929584503,47.79619574546814,37.32661008834839,,45.72301506996155,47.89547324180603,40.34225642681122,35.364022850990295,38.26947510242462,42.37868785858154,26.6643226146698,,,,,18.03974062204361,,12.835364043712616,,46.07599973678589,,50.39570927619934,,38.886699080467224,35.068097710609436
even,,,28.14241349697113,,,,,,,,,,,,,,,,,58.28348994255066,,,,,40.52509665489197
know,,,17.999735474586487,34.7679078578949,,,,,,32.28808641433716,45.428505539894104,65.06235003471375,26.562049984931946,,,25.38762390613556,,,,40.30719697475433,,,34.03509259223938,30.867186188697815,39.67031538486481
alma,,,,,47.86972105503082,,,,,,,,,,,,,,,,,,,43.11350882053375,57.43749141693115
mater,,,,,59.38364863395691,,,,,,,,,,,,,,,,,,,18.270297348499298,58.32560062408447
say,0.6394587457180023,44.24411952495575,38.446322083473206,45.848432183265686,,45.3526109457016,,,32.11748003959656,,,,27.8851717710495,15.84734320640564,59.29866433143616,41.15365147590637,,7.940018177032471,33.36123824119568,49.31856691837311,41.005536913871765,49.38240349292755,,40.97425043582916,44.86590921878815
following,,58.24645757675171,31.024658679962158,48.31160604953766,61.536985635757446,44.912174344062805,53.11671495437622,27.897843718528748,48.861247301101685,45.86048722267151,42.43119955062866,,,6.6980235278606415,,,,,,,18.1816503405571,59.86278057098389,,,28.461843729019165
allegation,14.35205191373825,78.27879786491394,54.576176404953,79.59384322166443,77.0607590675354,52.585989236831665,75.06312131881714,65.75073003768921,44.19979453086853,32.09952712059021,50.30732750892639,90.03636240959167,22.7129727602005,21.312882006168365,67.28949546813965,29.60335910320282,5.948636308312416,16.91334694623947,38.77151608467102,63.875579833984375,64.54975605010986,58.86249542236328,43.94407272338867,43.496131896972656,20.380496978759766
fitzgerald,,74.1567075252533,41.459470987319946,63.69069814682007,66.11059904098511,65.28070569038391,37.37979531288147,54.824209213256836,41.00850820541382,17.953506112098694,,62.5114381313324,,,59.11540985107422,45.60433626174927,,13.964235782623291,50.615787506103516,,33.98205041885376,,13.485439121723175,49.05966520309448,43.0939257144928
biggest,,,,,,,,,,,,,,,,,,,,,,,,,27.665334939956665
big,,,,,,,,41.030099987983704,,,41.212064027786255,53.62253189086914,12.080413848161697,,,38.80254626274109,,,38.295742869377136,67.85650253295898,40.34074246883392,,,42.444559931755066,47.20389544963837
ten,,,,,,,,,,,,46.69604003429413,19.063767790794373,,,,,,51.44728422164917,70.79092264175415,53.33911180496216,,,,47.98821806907654
wake,,,,37.94044554233551,46.488988399505615,39.82297480106354,,,,,,74.15797114372253,4.68752421438694,27.200734615325928,,,,21.455906331539154,37.558943033218384,,32.57814943790436,,,29.57141101360321,29.93963062763214
president,13.954317569732666,58.61108899116516,14.54174816608429,,56.33983612060547,40.78260362148285,,,31.027060747146606,34.631943702697754,,,,,66.49048924446106,,,,,65.6198799610138,,,,21.613988280296326,33.30619931221008
student,-0.3753003664314747,30.470633506774902,28.35862934589386,52.254462242126465,53.01525592803955,51.01823806762695,38.99220824241638,58.38928818702698,49.857544898986816,33.553650975227356,48.821911215782166,,-9.115228801965714,,,26.911643147468567,,17.556610703468323,,,34.31198298931122,,23.069939017295837,,28.01080048084259
lawsuit,,,,,,,,,,,,,,37.94110417366028,88.7847900390625,43.8081830739975,-2.4186279624700546,21.780289709568024,48.93152713775635,78.29055786132812,54.68939542770386,58.803969621658325,25.463944673538208,46.867918968200684,49.30219352245331
place,,,20.65243124961853,,,,,,,34.3297004699707,42.64945089817047,65.39329290390015,27.45722234249115,,,,,,,,46.516188979148865,,,,45.03802955150604
think,,,,,,,,39.4946426153183,,,,,14.495940506458282,,,,,1.8502140417695045,47.23435640335083,,,,,,32.92780518531799
group,,,,,,,,,,,,,,,,,,,,,,,,,48.672839999198914
former,,47.38964140415192,47.41341173648834,76.06470584869385,55.45363426208496,72.21212983131409,75.5061149597168,43.90336573123932,32.90387988090515,39.17947709560394,40.59736728668213,69.61440443992615,40.83210229873657,51.74044370651245,91.18407964706421,62.85371780395508,22.92754501104355,6.364975869655609,67.0870304107666,62.358009815216064,41.00864827632904,73.75081777572632,32.17903971672058,50.525546073913574,68.03257465362549
experienced,,,,,,,,,,,39.83312249183655,,,,,,,,,,,,,,42.333731055259705
claiming,,,,,,,,,,,,,,,,,,,,,,31.74169957637787,,,40.456053614616394
physical,,,,,,,,,,,,,,,,,,,29.225072264671326,51.177167892456055,,,,,28.93165946006775
harm,,,,,,,,,,,,,,,,,,,,,,,,,29.418480396270752
school,2.6959361508488655,59.74695086479187,40.37722945213318,49.1195023059845,60.47463417053223,62.00894117355347,71.75416350364685,54.537177085876465,33.6494505405426,37.48771250247955,67.01670289039612,69.2899227142334,28.24307382106781,14.87269252538681,73.65458607673645,35.79750061035156,,-2.187150716781616,49.37324523925781,37.268251180648804,35.3752464056015,62.195885181427,40.705668926239014,69.9084997177124,64.70268964767456
conference,,,,,,,,,,,,,,,,40.69029688835144,,,27.16861665248871,,29.709157347679138,,,,43.5492068529129
abuse,,,34.00450050830841,,,,,22.027958929538727,,,,,16.340939700603485,14.053933322429657,77.9798686504364,55.448347330093384,,-2.015611156821251,36.75735592842102,66.55567288398743,41.74937903881073,40.194112062454224,29.402709007263184,52.79352068901062,63.856470584869385
alum,,,,,,,,,,,,,,,,44.43318843841553,,7.635171711444855,35.15785038471222,,,,,,39.44433033466339
firing,,,,,48.48673641681671,46.39323055744171,,36.98079586029053,31.897780299186707,33.50147902965546,57.169175148010254,74.76873993873596,5.462392419576645,25.082969665527344,,34.611326456069946,,14.16933387517929,44.12389695644379,57.79849290847778,52.94828414916992,31.423592567443848,29.254910349845886,47.84248471260071,48.869505524635315
b1g,,,,,,,,,,,,,,,,,,,,,,,,,31.402751803398132
come,,,39.15186524391174,53.600770235061646,,,,,,,,57.14983344078064,,,,,,,,,,,,,32.498899102211
watch,,,,,,,,,,,,,,,,,,,,,,,,,46.91251814365387
subjected,,,,,,,,,,,,,,10.953880101442337,,,,,,,,,,,36.391475796699524
racial,,,,,,,,41.06627106666565,,,,,,,,,,,,,,45.36472260951996,34.9166601896286,,21.65573537349701
part,,,,29.59866225719452,,,,,,,,,,,,43.1918740272522,,,,,,44.59853172302246,,,50.54607391357422
athletic,,,,43.52082908153534,,,,,19.80665475130081,28.46759855747223,,56.47377371788025,14.895161986351013,,,67.6115870475769,,,7.861047983169556,45.28140127658844,38.83610665798187,,26.004186272621155,25.85875391960144,47.275227308273315
accusation,,48.33531677722931,,,,,,,,31.41910433769226,,,,,,,,,,,,,,,36.5150511264801
athlete,,,,,,,,,,,,,,,,40.23110568523407,,,42.9233193397522,38.49323391914368,,,22.02114164829254,31.062418222427368,34.3050479888916
experience,,,,,,45.93810737133026,,,,,,,,,,,,,,,,51.42444968223572,26.364794373512268,33.92969071865082,23.82231205701828
first,,,,,,,,,,,,,,18.270911276340485,82.29676485061646,37.39337921142578,,,37.7514511346817,38.99400234222412,39.6959662437439,,11.327791959047318,30.42527437210083,33.85319113731384
news,,43.85909140110016,,56.25520348548889,61.804306507110596,,,,43.020033836364746,29.034164547920227,,48.399609327316284,,,,38.785743713378906,,,42.316728830337524,45.71841061115265,16.990919411182404,52.47763991355896,,,47.75359928607941
attorney,,,,,,,,,,,,,25.482922792434692,37.23568916320801,77.84630060195923,34.89097058773041,,24.70899224281311,27.404633164405823,,19.02334988117218,58.99046063423157,,40.20881950855255,54.77600693702698
broke,,,,,,,,,44.7138249874115,,,,,,,,,,,,23.530152440071106,,,,47.61773347854614
via,,33.65564048290253,42.983442544937134,,64.33092951774597,52.63510346412659,33.07036757469177,46.77143394947052,26.060447096824646,27.172064781188965,,60.096555948257446,15.128450095653534,,70.19934058189392,36.34727597236633,,20.092710852622986,,25.239726901054382,35.55188179016113,39.05494213104248,35.164570808410645,34.31997895240784,21.84748351573944
month,,47.254979610443115,,,,,43.491652607917786,,,,,,,,,,,,,,31.222420930862427,,,26.444631814956665,22.643694281578064
alleging,,,,,,,,,,,,,,,,,,22.91889190673828,22.122962772846222,59.77363586425781,29.5190691947937,46.21126055717468,,,51.87922120094299
probe,,39.36236500740051,,,,49.36704635620117,,,,,,,,,,,,,,,,,,,53.13202142715454
suing,,,,,,,,,,,,,,,,,,,,,,31.037184596061707,,47.22842872142792,67.49348640441895
wrongfully,,,,,,,,,,,,,,,,,,,,,,,,42.36311316490173,53.8921058177948
130,,,,,,,,,,,,,,,,,,,,,,,,23.055081069469452,57.29795694351196
million,,,,,,,,45.93791365623474,,45.183274149894714,29.608112573623657,,0.8521499112248421,,,,,,,,,,,54.306185245513916,60.107582807540894
damage,,,,,,,,,,,,,,13.244082033634186,80.75273633003235,,,,,,,,,,44.44231390953064
engulfed,,,,,,,,,,,,,,,,,,,,,,,,3.100775182247162,47.06540107727051
department,,,,49.6359258890152,,,,,,,,68.44696998596191,13.536019623279572,,,,,,,,50.141310691833496,45.76616883277893,,56.344884634017944,60.58579683303833
wrongful,,,,,,,,,,,,,,,,,,,,,,,,36.448368430137634,52.58218050003052
termination,,,,,,,,,,,,,,,,,,,,,,,,31.119880080223083,55.73587417602539
claim,,27.39468514919281,31.62771463394165,,,67.72953271865845,58.57005715370178,58.072155714035034,24.92487132549286,35.268667340278625,,,,,68.33159923553467,40.35102128982544,,,43.2469367980957,,45.261648297309875,,24.020986258983612,,24.861152470111847
sue,,,,,,,,,,,,,,,,,,,,,,,,32.02761709690094,34.88687574863434
cnn,,,,,,,,,,,,,,,,,,,,,,,,,29.27643656730652
plus,,,,,,,,,,,,,,,,,,,,,,,,25.114774703979492,
due,,,,,,,,,,,,,,,,,,,,34.24724340438843,,,,25.302451848983765,
investigation,-1.0788668878376484,66.05468392372131,36.410391330718994,64.93802666664124,65.22650718688965,66.87378883361816,57.452136278152466,68.46799850463867,42.059582471847534,27.763497829437256,36.06858551502228,65.3881311416626,18.284352123737335,,,29.83722686767578,,,,,,60.13479232788086,20.479555428028107,45.25036811828613,
culture,,,30.527308583259583,57.23860263824463,55.101436376571655,,58.454155921936035,,,25.109827518463135,29.387784004211426,75.92413425445557,16.379161179065704,,,52.57831811904907,,-0.9204297326505184,64.55339193344116,51.37788653373718,29.190978407859802,48.008304834365845,22.702184319496155,47.47006893157959,
130m,,,,,,,,,,,,,,,,,,,,,,,,38.324758410453796,
seeking,,,,,,,,,,,,,,22.62505441904068,83.46229791641235,,,,,,,,,37.98111081123352,
july,,,,,,,,,,,,,,,,46.27785086631775,,,,,32.21670985221863,,14.929424226284027,51.90938115119934,
sued,,,,,,,,,,,,,,,69.41903233528137,,,,,,,,,23.12289923429489,
report,,42.304715514183044,8.00185576081276,60.63476204872131,78.25309634208679,52.989453077316284,50.1897931098938,51.91465616226196,23.511669039726257,19.61584836244583,33.41224193572998,61.94107532501221,,,,37.12718188762665,,-1.815236173570156,38.006025552749634,,,,,40.260133147239685,
within,7.404705882072449,67.83483028411865,32.83679485321045,55.25912046432495,48.822808265686035,60.50555109977722,43.50961148738861,50.5537748336792,45.05082368850708,36.13757789134979,41.04607105255127,60.527122020721436,15.499766170978546,13.037078082561493,,49.228787422180176,,,38.5662704706192,39.73986208438873,33.31274688243866,49.53533709049225,42.679157853126526,62.012070417404175,
letter,,,,,,,,,,,,,,,,,,,,,,,21.549518406391144,34.65428352355957,
sent,,,,,,,,,,,,,,,,,,,,,,,34.88978147506714,36.11385524272919,
detail,5.737455189228058,50.278687477111816,33.164623379707336,52.00346112251282,51.598864793777466,,,47.7222740650177,37.4697744846344,28.32619547843933,37.732625007629395,,,,,,,18.331585824489594,34.667766094207764,59.75012183189392,35.83345711231232,,,26.221248507499695,
multiple,,,,25.740277767181396,,,,,,,,,,,54.51262593269348,,,,,,,50.790947675704956,,51.48720145225525,
still,,,,33.879354596138,,,,,,,,,,,,,,,,,27.918633818626404,,,37.423497438430786,
led,,46.1478054523468,,,,,,,,38.31822872161865,,,12.385164946317673,36.419421434402466,58.818161487579346,51.06893181800842,,,,,51.480817794799805,,,41.34185314178467,
le,,,,,,,,,,,,,,,,,,,,,,,,35.85566282272339,
event,,,,,,,,,,,,,,,,,,,,,,,,25.628662109375,
play,,38.24549615383148,,,,,,,,,,,,,,,,,,,,,,36.7777943611145,
duke,,,,,,,,,,,,,,,,,,,38.14611732959747,,,,,28.158339858055115,
might,,,10.45314148068428,,,,,,,,,,,,,,,,,,,,,25.494739413261414,
problem,,,,,,,,,,,,,,,,,,,,,,,,35.6592983007431,
toxic,,,,,,,,,,,,76.60470008850098,,,,34.95696783065796,,,55.97724914550781,,,,,46.693259477615356,
recent,,,,,,,,,,,,,,,,,,,,46.45504355430603,,,41.70452058315277,36.58213019371033,
got,,,,,,,,,,,39.531853795051575,,,,,,,,,,16.773143410682678,,,46.290749311447144,
going,,,,,29.875916242599487,,,45.70155143737793,22.305792570114136,29.928630590438843,,,,,,,,,,,29.010120034217834,,,45.71732580661774,
athletics,,,,,,,,,,,,44.226279854774475,,,,,,,35.80591082572937,48.65499138832092,22.44388312101364,,37.06772327423096,26.1938214302063,
much,,,39.62893784046173,,50.87157487869263,,,,,,28.121909499168396,,,,,,,,,,,,17.1032577753067,40.29897749423981,
state,,,,,,,50.7115364074707,,32.942068576812744,,,,,,,,,,,,,,,35.16998291015625,
taking,,,37.15942203998566,,,,,,,,,,,,,,,,,,,,,28.46105992794037,
san,,,,,,,,,,,,,,,,,,,,,,,,30.792012810707092,
diego,,,,,,,,,,,,,,,,,,,,,,,,42.81201362609863,
latest,,,43.9622163772583,47.70160615444183,,,,,,,,,,,,,,,43.35629343986511,,,33.4464430809021,,36.00199818611145,
go,5.965087562799454,,,58.94395709037781,,,,59.88660454750061,31.317779421806335,,,,,,,45.157745480537415,,,21.19881361722946,,,,,39.39357101917267,
good,,,35.119834542274475,,60.90015172958374,43.39990317821503,47.350308299064636,,12.821215391159058,,,,,,,,,,,,,31.843596696853638,,40.423303842544556,
away,,,,,,,,,,,,,,,,,,,,56.02043867111206,,,,46.441152691841125,
practice,,41.588062047958374,22.06534892320633,43.597620725631714,,,,,,,,,,,,,,,,,,,44.211751222610474,32.2637677192688,
opener,,,,,,,,,,,,,,,,,,,,,,,,32.95918107032776,
summer,,,,,,,,,,,,,,,,,,,,,,,,34.091612696647644,
rutgers,,,,,,,,,,,,,,,,,,,,,,,,37.189725041389465,
doe,,,,,,,,,,,,,,,,,,,,,,41.7020320892334,,40.157899260520935,
get,,57.27476477622986,,,44.99271810054779,,,,,34.89350974559784,,63.299429416656494,,,,,,,,,,,32.98463225364685,34.70375835895538,
sunday,,,,,,,,,,,,,,,,,,,,,,,,33.037325739860535,
since,,,,,,,,,23.90338033437729,,,,,,44.354599714279175,,,,33.81334841251373,,,,,48.56645166873932,
coaching,,,,,,,44.59526538848877,,,,,,,,,,,,,,,,,40.62805473804474,
change,,,,,,,40.832215547561646,,,,,,,,,,,,,,,,,34.62178707122803,
playing,,,,,,,,,,,,,,,,,,,,,,,,21.173736453056335,
relief,,,,,,,,,,,,,,,,,,,,,,,,44.929757714271545,
also,-2.596469782292843,,,,,,42.529916763305664,38.70232701301575,33.05859863758087,33.641621470451355,37.541717290878296,,25.02463459968567,,,36.59476935863495,,,,,,,,43.94625127315521,
next,,,,,,,,,33.876240253448486,,33.25721025466919,58.39862823486328,,,,39.18486535549164,,,,,,,,34.80005860328674,
ongoing,,,,,55.59172034263611,47.94958829879761,,,,,,,,,,,,,,,,,,41.163063049316406,
search,,,,,,,,,,,,,,,,,,,,,,,,35.248392820358276,
something,,,,,,,,,,,,,,,,,,,,,,,,46.17961943149567,
jersey,,,,,,,,,,,,,,,,,,,,,,,,55.22797703742981,
remains,,55.988138914108276,,,,,,,,,32.64622688293457,,,,,,,,,,,,,24.736911058425903,
wait,,,,,,,,,,,,,,,,,,,,,,,,24.879834055900574,
10,,,,,,,,,,,,,,,,,,,,,,,,28.799590468406677,
fan,,,,,,,,,,,,,,,,,,-9.153031557798386,38.91876935958862,,18.588842451572418,,,51.5177845954895,
care,,,,,,,,,,,,,,,,,,,,,,,,27.38114595413208,
mean,,,33.403292298316956,,,,,,,,,,,,,,,,,,,,,55.54848909378052,
hopeful,,,,,,,,,,,,,,,,,,,,,,,,47.23787009716034,
finally,,,,,,,,,,,,,,,,,,,,,,,,38.437339663505554,
getting,,,,,,,,,,,39.42149877548218,,,,,,,,,,,,,29.01713252067566,
serious,9.77410152554512,61.8443489074707,,,,,,,,,,,,,,,,,,,,,,34.052979946136475,
condemning,,,,,,,,,,,,,,,,,,,,,,,25.35727620124817,,
defending,,,,,,,,,,,,,,,,,,,,,,,28.540542721748352,,
men,,,,,,,,,,,,,,,,,,,,,,,29.54171895980835,,
woman,,,,,,,,,,,,,,,,,,,,,,,32.18187689781189,,
reflect,,,,,,,,,,,,,,,,,,,,,,,30.64751625061035,,
approximately,,,,,,,,,,,,,,,,,,,,,,,36.28500998020172,,
3,,,,,,,,,,,,,,,,,,-2.5843216106295586,34.39911901950836,,,,14.830181002616882,,
2,,,,,,,,,,,,,,,,,,,,,,,14.268679916858673,,
one,,57.23336338996887,30.25735318660736,,48.12063276767731,,30.95851242542267,,34.64435040950775,,,,,,,59.18006896972656,,5.996581539511681,27.173954248428345,,,37.10817992687225,32.50958025455475,,
suspend,,,,,,,,,,,,,,,,,,,,,,,28.23372781276703,,
addressed,,,,,,,,,,,,,,,,,,,,,,,22.479702532291412,,
