Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Inside NU,@insidenu,2023-12-02T05:27:45.000Z,False,"Collins on the defensive success: ""We just try to swarm, try to have active hands. Try to double Edey every time he touches it.""

Credited Painter for making their rotations difficult, and for helping Purdue create some open threes.",0,0,10,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730821030229229725,tweet_id:1730821030229229725
Inside NU,@insidenu,2023-12-02T05:26:46.000Z,False,"Collins on Langborg: ""We just knew he was a fit. We were out in Sacramento together with him.

Said if Audige and Buie were back, they knew they wanted Langborg.

""He's better of the bounce than people give him credit for.""",0,1,16,2.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730820782396178924,tweet_id:1730820782396178924
Inside NU,@insidenu,2023-12-02T05:25:55.000Z,False,"Collins on Luke Hunger: ""I love Luke. For all intents and purposes, he's a freshman. He's been waiting for his opportunity, and these last couple of games, I'm seeing equity with his teammates, with the coaches. To battle with Zach is a testament to his confidence.""",0,1,22,1.9K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730820567379419536,tweet_id:1730820567379419536
Inside NU,@insidenu,2023-12-02T05:24:43.000Z,False,"Collins said it was ""huge"" to reduce Purdue's lead to eight entering the break.",1,0,8,1.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730820267134296301,tweet_id:1730820267134296301
Inside NU,@insidenu,2023-12-02T05:24:20.000Z,False,"Collins on his message after going down 13: ""Just that it was a long game. We felt like that we were making some errors on the defensive side of the floor. Our ball screen defense wasn't great tonight. I thought our post stuff was pretty good, actually.""",0,0,9,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730820172523401507,tweet_id:1730820172523401507
Inside NU,@insidenu,2023-12-02T05:22:45.000Z,False,"Collins on Buie's performance: ""He thrives in these types of games.  I would not trade him for anybody. I'm glad he's on my team.""

Says he didn't call a timeout at the end of regulation cause all he would have done was draw a play up for No.0",0,2,19,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730819772135137355,tweet_id:1730819772135137355
Inside NU,@insidenu,2023-12-02T05:21:30.000Z,False,"Collins on Buie saying this was a battle between the two best post players in the country (himself and Edey): ""Humble!""",0,1,28,2.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730819456916410620,tweet_id:1730819456916410620
Inside NU,@insidenu,2023-12-02T05:21:02.000Z,False,"Collins: ""We've got to keep growing. It's still Dec. 1. It's sure a heck of a lot better winning it [tonight].""",0,0,17,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730819338616094896,tweet_id:1730819338616094896
Inside NU,@insidenu,2023-12-02T05:20:06.000Z,False,"Collins on the backcourt: ""I thought we did some really good things. Even in the first half, I thought we were getting what we wanted.

""You've got to play in the midrange against this team. They make you do that.""",0,0,5,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730819107451245042,tweet_id:1730819107451245042
Inside NU,@insidenu,2023-12-02T05:19:16.000Z,False,"Collins: ""I think that we made a statement as a school.""

Said that, in addition to academics, ""we can have some fun.""

""This atmosphere was as good as anything I've been in.""",1,4,159,9K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730818896830103966,tweet_id:1730818896830103966
Inside NU,@insidenu,2023-12-02T05:18:26.000Z,False,"Collins credited Berry for closing the game out.

""We knew what they were going to do [at the end of reuglation]. [Edey]'s just so big. They said 'Coach, we're trying, we're trying.'""",0,0,10,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730818685340618861,tweet_id:1730818685340618861
Inside NU,@insidenu,2023-12-02T05:17:45.000Z,False,"Collins: ""We battled all night. We needed coaches. We needed our scout team to get us ready.""

Called Buie ""sensational,"" especially his nine assists and zero turnovers.

""To me, as good a performance as he's had, and as any Northwestern player's had in my time here.""",0,0,15,1.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730818512287936605,tweet_id:1730818512287936605
Inside NU,@insidenu,2023-12-02T05:17:01.000Z,False,"Collins: ""Both teams kept responding. Just a big-time, high-level game. To play a league game, to take care of our home court against that team.""

Said he's ""not really sure"" what anyone can do to defend Zach Edey because of his ""size and skill level.""

""We fought.""",0,0,18,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730818330632610044,tweet_id:1730818330632610044
Inside NU,@insidenu,2023-12-02T05:16:18.000Z,False,"Chris Collins now at the podium.

""I'm at a little bit of a loss for words because of what a war that game was. I've been very fortunate to be a part of college basketball... That game ranks right up there in terms of the highest-level game that I've ever been a part of.""",0,2,128,6.6K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730818148205552029,tweet_id:1730818148205552029
Inside NU,@insidenu,2023-12-02T05:15:43.000Z,False,Chris Collins now at the podium,0,0,3,1.2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730818003179073901,tweet_id:1730818003179073901
Inside NU,@insidenu,2023-12-02T05:14:05.000Z,False,"Painter on NU anticipating the hard-hedging: ""Yes. They started the game in a drop a couple times.""

Said Purdue got good looks, and said NU had to ""sell out to Edey.

""If we played the game again I wouldn't change anything offensively, schematically.""",0,0,8,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730817590459498864,tweet_id:1730817590459498864
Inside NU,@insidenu,2023-12-02T05:11:21.000Z,False,"Painter on Northwestern only committing three turnovers: ""We're not a high-pressure team, but it's more a credit to them.

Said that NU's low turnover average was something that was on their radar.

""They have experience."" Mentioned Barnhizer, Buie, Langborg, Berry.",0,1,21,2.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730816904967667946,tweet_id:1730816904967667946
Inside NU,@insidenu,2023-12-02T05:10:10.000Z,False,"Painter on NU: ""This is the best game they've played all year. No question.""",0,0,11,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730816605469233567,tweet_id:1730816605469233567
Inside NU,@insidenu,2023-12-02T05:09:31.000Z,False,"Painter: ""When you dominate the glass like that... you expect to win.""

He said the refs were ""fabulous"" tonight.""

""But you've got to be able to stop [Northwestern], and we couldn't do that.""",0,2,23,2.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730816443657183530,tweet_id:1730816443657183530
Inside NU,@insidenu,2023-12-02T05:09:19.000Z,False,"Painter credited Langborg. ""He hadn't gotten going... he made six threes in six games, one of them was a banker. But we knew it was a matter of time before he got going.""",0,1,10,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730816391433847016,tweet_id:1730816391433847016
Inside NU,@insidenu,2023-12-02T05:05:36.000Z,False,"Painter credited Boo Buie. Called him ""magnificent.""",0,1,22,2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730815455583949131,tweet_id:1730815455583949131
Inside NU,@insidenu,2023-12-02T05:05:19.000Z,False,"Painter on differences between the post defense: ""They fouled our big man 15 times. And the refs actually called it, which was pretty cool.""",0,1,6,1.9K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730815386180845810,tweet_id:1730815386180845810
Inside NU,@insidenu,2023-12-02T05:04:50.000Z,False,"Painter on the turnovers: ""We have to do a better job. Just feeding the post. You have to see the defense when you're passing. A couple of those, I don't think the decisions were terrible...

""What it comes down to was our inability to guard. They hit open looks, and we didn't.""",0,0,5,1.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730815262285283766,tweet_id:1730815262285283766
Inside NU,@insidenu,2023-12-02T05:03:59.000Z,False,Matt Painter at the podium.,0,0,2,1.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730815050170962066,tweet_id:1730815050170962066
Inside NU,@insidenu,2023-12-02T05:03:22.000Z,False,"Hard to have stock-downs after that, but we tried...",1,0,11,1.8K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730814893282984108,tweet_id:1730814893282984108
Inside NU,@insidenu,2023-12-02T04:55:48.000Z,False,"Loud chants of ""Let's go"" ringing from the locker room to the media room. Presser to come. It should be a legendary one.",0,1,26,1.8K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730812988439797952,tweet_id:1730812988439797952
Inside NU,@insidenu,2023-12-02T04:50:10.000Z,False,It’s a party,2,20,225,11K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730811574502195281,tweet_id:1730811574502195281
Inside NU,@insidenu,2023-12-02T04:49:06.000Z,False,Zach Edey and Matt Painter sure don't want to visit Welsh-Ryan Arena again.,0,1,25,2.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730811303432716604,tweet_id:1730811303432716604
Inside NU,@insidenu,2023-12-02T04:48:11.000Z,False,"Boy, this sure feels good again.",2,40,406,28K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730811074545377562,tweet_id:1730811074545377562
Inside NU,@insidenu,2023-12-02T04:47:11.000Z,False,"FINAL: Northwestern 92, No. 1 Purdue 88

They did it again. They did it again. They did it again.

Truly one of the greatest games in the history of Northwestern Athletics. No notes.",11,63,682,81K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730810823365284083,tweet_id:1730810823365284083
Inside NU,@insidenu,2023-12-02T04:46:56.000Z,False,Purdue players coming off the court now.,0,0,6,1.6K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730810758768779482,tweet_id:1730810758768779482
Inside NU,@insidenu,2023-12-02T04:45:12.000Z,False,HISTORY REPEATS ITSELF (almost). Clock stops at 0.3 as the students briefly storm the floor. may not like that one...,1,1,31,3.4K,[],['@GreggDoyelStar'],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730810320690479566,tweet_id:1730810320690479566
Inside NU,@insidenu,2023-12-02T04:42:49.000Z,False,Berry makes both. Timeout Collins. It might be happening.,0,0,10,2.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730809724788932802,tweet_id:1730809724788932802
Inside NU,@insidenu,2023-12-02T04:41:58.000Z,False,"Smith makes it. Two-point game. NU inbounds successfully, and Berry can all but ice it right now at the line.",0,1,3,4.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730809508903919701,tweet_id:1730809508903919701
Inside NU,@insidenu,2023-12-02T04:41:19.000Z,False,"Smith makes the first. Let's see what happens now, with Purdue down three.",0,1,1,2.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730809344587903479,tweet_id:1730809344587903479
Inside NU,@insidenu,2023-12-02T04:40:27.000Z,False,It's two. That changes a lot.,0,0,5,2K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1730809126291206291,tweet_id:1730809126291206291
