Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Inside NU,@insidenu,2023-09-03T19:58:32.000Z,False,"Braun on the sideline's mood: ""There was certainly frustration, but it comes from a competitive standpoint.""

""This team came here to win a football game, and they fell short. The togetherness continued to shine too, with guys picking each other up.""",0,0,1,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1698425263552414129,tweet_id:1698425263552414129
Inside NU,@insidenu,2023-09-03T19:55:16.000Z,False,"Braun on what he learned about himself in his FBS debut: ""I learned that football is football. There's certainly a lot more going on in a Big Ten football game. I learned there's a lot of things I need to clean up.""

""Proud of the way our defensive staff operated today.""",1,1,2,3.1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1698424439434629494,tweet_id:1698424439434629494
Inside NU,@insidenu,2023-09-03T19:54:03.000Z,False,"Braun: ""Disappointed with the outcome. Came here to win the football game. There's a lot to work on, that's very evident.""

""But just like I communicated with the team, it's a unique week.""",0,0,2,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1698424135041360149,tweet_id:1698424135041360149
Inside NU,@insidenu,2023-09-03T18:47:10.000Z,False,Now THIS is a real Big Ten football offense.,1,1,17,3.8K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1698407301198336241,tweet_id:1698407301198336241
Inside NU,@insidenu,2023-09-01T20:36:04.000Z,False,"Just like Northwestern football, Pound the Talk is so back.

Hosts  and  are joined by  to analyze the Wildcats’ position groups, give their X-factors for Sunday’s matchup with Rutgers and predict who will win.",0,4,12,5.3K,[],"['@Bradley_Locker', '@DavidGoldINU', '@JMozarsky']",[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1697709934052339729,tweet_id:1697709934052339729
Inside NU,@insidenu,2023-08-28T17:07:52.000Z,False,"Braun: “We have quite a task on our hands. Having the chance to look at Rutgers over the course of the last few months… we’re playing a team that’s well prepared, well coached, very fundamentally sound and will play a physical brand of Big Ten football.”",0,0,7,2.9K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1696207987667312741,tweet_id:1696207987667312741
Inside NU,@insidenu,2023-08-26T16:13:09.000Z,False,"From the Wildcats’ upcoming football season to even decarbonizing the transportation sector, we cover it all in our latest mailbag.",0,1,2,3.7K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1695469441620812121,tweet_id:1695469441620812121
Inside NU,@insidenu,2023-08-23T18:01:19.000Z,False,"That’s all for today’s presser. We will hear from Northwestern Football next on Monday, two days after the team’s mock game.",0,0,4,1.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1694409498654355551,tweet_id:1694409498654355551
Inside NU,@insidenu,2023-08-23T17:00:50.000Z,False,"All set for today’s football media availability session in roughly five minutes, where we expect to hear from Northwestern head coach David Braun as well as RB Cam Porter, WR Cam Johnson and DL Sean McLaughlin.

Follow along for updates!",3,0,11,4.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1694394275113357478,tweet_id:1694394275113357478
Inside NU,@insidenu,2023-08-22T20:44:42.000Z,False,"MAILBAG: The last time we did a mailbag was June 17. Of course, it's been a pretty quiet summer in the world of Northwestern sports (*waves hands frantically*), and football season is less than 2 weeks away. 

Drop questions, NU-related or not, and we'll answer them this week.",7,3,10,11K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1694088227060056336,tweet_id:1694088227060056336
