Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Inside NU,@insidenu,2023-11-24T21:16:50.000Z,False,Realizing two of Northwestern's five losses were Nebraska and Iowa,2,4,111,11K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1728160771320811892,tweet_id:1728160771320811892
Inside NU,@insidenu,2023-11-24T19:38:40.000Z,False,"Northwestern secured the victory against Purdue last Saturday, but Ben Bryant had mixed results under center:",0,0,2,1.6K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1728136066224529763,tweet_id:1728136066224529763
Inside NU,@insidenu,2023-11-24T19:20:36.000Z,False,Northwestern volleyball rode a roller-coaster throughout its 2-2 stretch in the past two weeks.,0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1728131521725493508,tweet_id:1728131521725493508
Inside NU,@insidenu,2023-11-24T18:22:26.000Z,False,"Learn what’s gone wrong for Illinois in Bret Bielema’s third year, and what Northwestern needs to focus on to take back the HAT.",0,2,5,2.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1728116882429874527,tweet_id:1728116882429874527
Inside NU,@insidenu,2023-11-24T18:19:26.000Z,False,"Ava Earl ended Northwestern XC’s year on a high note out in Charlottesville, Virginia last weekend:",0,0,5,1.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1728116129464287338,tweet_id:1728116129464287338
Inside NU,@insidenu,2023-11-24T21:16:50.000Z,False,Realizing two of Northwestern's five losses were Nebraska and Iowa,2,4,111,11K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1728160771320811892,tweet_id:1728160771320811892
Inside NU,@insidenu,2023-11-24T19:38:40.000Z,False,"Northwestern secured the victory against Purdue last Saturday, but Ben Bryant had mixed results under center:",0,0,2,1.6K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1728136066224529763,tweet_id:1728136066224529763
Inside NU,@insidenu,2023-11-24T18:05:36.000Z,False,"Northwestern may have things to clean up and figure out as it closes the regular season, but ,  and  detail how much things have improved from a year ago as the Wildcats prepare for Illinois.",1,0,6,2.7K,[],"['@Bradley_Locker', '@DavidGoldINU', '@SegallEthan']",[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1728112648074543438,tweet_id:1728112648074543438
Inside NU,@insidenu,2023-11-23T18:46:02.000Z,False,"With 11 years of combined college football experience, Cam Johnson and Bryce Kirtz are enjoying the best season of their respective careers.  spoke to both receivers on Tuesday and learned about their relationship, both on and off the field.",0,6,31,7.8K,[],['@davidgoldINU'],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727760434986393841,tweet_id:1727760434986393841
Inside NU,@insidenu,2023-11-23T18:37:05.000Z,False,"On this Thanksgiving Day, read what we at Inside NU are thankful for.",0,0,3,1.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727758183685317005,tweet_id:1727758183685317005
Inside NU,@insidenu,2023-11-23T18:29:03.000Z,False,"The Land of Lincoln trophy is up for grabs, so we took a look at why Northwestern will or won’t beat Illinois.",1,1,20,2.8K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727756158809587842,tweet_id:1727756158809587842
Inside NU,@insidenu,2023-11-23T18:17:44.000Z,False,"As the ‘Cats try to reclaim the HAT, here are a few matchups to keep an eye on.",0,2,16,2.4K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727753311695016041,tweet_id:1727753311695016041
Inside NU,@insidenu,2023-11-22T23:45:13.000Z,False,"Gragg said he will “look forward to doing more externally,” updating the community with videos at least once a month where he will “share insights into what is going on in our department.”",2,0,4,1K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727473337016717530,tweet_id:1727473337016717530
Inside NU,@insidenu,2023-11-22T23:45:12.000Z,False,"AD Derrick Gragg releases an update to the NU community.

He acknowledged “angst about the state of our athletic department” and said he has “focused internally,” working with staff, student-athletes and supporters to commit to a “culture steeped in integrity and excellence.”",6,0,5,6.5K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727473334806319505,tweet_id:1727473334806319505
Inside NU,@insidenu,2023-11-22T20:43:27.000Z,False,"What happens in Vegas (losing by 38), stays in Vegas.",0,0,3,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727427596739297731,tweet_id:1727427596739297731
Inside NU,@insidenu,2023-11-22T20:41:28.000Z,False,"Final: No. 13 Florida State 90, Northwestern 52

Hailey Weaver (12 points, 13 rebounds) had a career day, but the Wildcats never led. FSU had four players with 11 or more.

The Wildcats suffer their second significant loss to a ranked team, and fall to 3-2.",0,0,3,1.7K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727427094882427122,tweet_id:1727427094882427122
Inside NU,@insidenu,2023-11-22T20:27:33.000Z,False,"Florida State has its largest lead of the game, up 26 with 6:24 left.",0,0,1,1.7K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1727423593653641677,tweet_id:1727423593653641677
