Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
TMJ News Network,@tmjnewsnetwork,2023-07-27T22:20:27.000Z,False,"The accusations expanded as a former Northwestern University volleyball player filed a lawsuit against the university on July 24, accusing university officials of failing to address a hazing incident that took place two years ago.",1,0,0,87,[],[],[],https://pbs.twimg.com/profile_images/1510004757313826824/eM5zpi44_x96.jpg,https://twitter.com/tmjnewsnetwork/status/1684690238440906752,tweet_id:1684690238440906752
WFAE,@WFAE,2023-07-27T22:17:00.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,308,[],[],[],https://pbs.twimg.com/profile_images/1430180359149346823/bIvdoDnY_x96.jpg,https://twitter.com/WFAE/status/1684689369586696192,tweet_id:1684689369586696192
MacIntosh Ross,@punchingprof,2023-07-26T00:09:39.000Z,False,"Northwestern VB player hazed for contracting COVID. “The volleyball player, identified in Monday’s lawsuit as Jane Doe, says she was physically harmed to the point of requiring medical attention during a hazing incident in early 2021.”",0,0,0,291,[],[],['\\U0001f926\\U0001f3fb\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/1634220382663180294/uLTznKjV_x96.jpg,https://twitter.com/punchingprof/status/1683992944133414913,tweet_id:1683992944133414913
viola thomas,@komodeefrog,2023-07-25T19:36:56.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1483632954039361536/UgopqyoF_x96.jpg,https://twitter.com/komodeefrog/status/1683924311017656320,tweet_id:1683924311017656320
Windy City Times,@WindyCityTimes,2023-07-25T18:32:05.000Z,False,Northwestern University volleyball player sues over alleged hazing https://wct.bz/3q85fUr,0,0,1,238,[],[],[],https://pbs.twimg.com/profile_images/1365010537046769667/zrXE_vzO_x96.jpg,https://twitter.com/WindyCityTimes/status/1683907990842380288,tweet_id:1683907990842380288
Erwin Cablayan,@ErwinCablayan,2023-07-25T18:26:34.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/484069970976841728/nF4_nvS-_x96.jpeg,https://twitter.com/ErwinCablayan/status/1683906605514104832,tweet_id:1683906605514104832
Athletic Business,@AthleticBiz,2023-07-25T18:09:00.000Z,False,#LEGAL: The hazing scandal at Northwestern  has widened to include a volleyball player who became the first female athlete to sue the university over allegations she was retaliated against by her coach...,0,0,0,286,['#LEGAL'],[],[],https://pbs.twimg.com/profile_images/1706308865757765632/PywaXcMq_x96.jpg,https://twitter.com/AthleticBiz/status/1683902181907234816,tweet_id:1683902181907234816
Erik Smetana,@thehrfieldguide,2023-07-25T18:04:10.000Z,False,"Former Northwestern Volleyball Player Sues, Alleging Failure to Properly Address Hazing Incident in 2021 via  http://dlvr.it/SsjtcF",0,0,0,95,[],['@DiverseIssues'],[],https://pbs.twimg.com/profile_images/1260790598359015426/QmRFYV7y_x96.jpg,https://twitter.com/thehrfieldguide/status/1683900968046567424,tweet_id:1683900968046567424
Amanda Huza,@AmandaHuza,2023-07-25T17:26:33.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,73,[],[],[],https://pbs.twimg.com/profile_images/1606321905216229376/W1VCsHlQ_x96.jpg,https://twitter.com/AmandaHuza/status/1683891500378374144,tweet_id:1683891500378374144
Dr. Christopher B. Arellano,@biancoarellano,2023-07-25T15:52:34.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,77,[],[],[],https://pbs.twimg.com/profile_images/561255111335231489/iSzAjJvH_x96.jpeg,https://twitter.com/biancoarellano/status/1683867847653720064,tweet_id:1683867847653720064
Luvina Beckley,@luvinabeckley,2023-07-25T15:17:35.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,64,[],[],[],https://pbs.twimg.com/profile_images/1265723681059164160/XuVBheLc_x96.jpg,https://twitter.com/luvinabeckley/status/1683859043142746113,tweet_id:1683859043142746113
WPSU,@WPSU,2023-07-25T14:41:00.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing  #highered,0,0,0,135,['#highered'],[],[],https://pbs.twimg.com/profile_images/1400091974372364293/xfToJkWo_x96.png,https://twitter.com/WPSU/status/1683849837098180610,tweet_id:1683849837098180610
MATT,@MATTHILGER1,2023-07-25T13:52:07.000Z,False,Former Northwestern Volleyball Player Sues University Amid Hazing Incident https://oann.com/newsroom/former-northwestern-volleyball-player-sues-university-amid-hazing-incident/… via ,0,0,0,52,[],['@OANN'],[],https://pbs.twimg.com/profile_images/1103764740264943616/r2dlpFTr_x96.png,https://twitter.com/MATTHILGER1/status/1683837534835720198,tweet_id:1683837534835720198
The Believer ™,@maxvaldes,2023-07-25T13:49:39.000Z,True,NBCNews: The hazing scandal at Northwestern University has widened to include a female volleyball player and a new lawsuit by former Northwestern quarterback Lloyd Yates.,0,0,0,101,[],[],[],https://pbs.twimg.com/profile_images/739840920716091392/IMr_N097_x96.jpg,https://twitter.com/maxvaldes/status/1683836916729511940,tweet_id:1683836916729511940
NBC News,@NBCNews,2023-07-25T13:45:22.000Z,True,The hazing scandal at Northwestern University has widened to include a female volleyball player and a new lawsuit by former Northwestern quarterback Lloyd Yates.,7,18,27,34K,[],[],[],https://pbs.twimg.com/profile_images/1726675942938980352/bxKUxCUp_x96.jpg,https://twitter.com/NBCNews/status/1683835835765125123,tweet_id:1683835835765125123
Isaiah McFarland,@perfectpeace,2023-07-25T13:40:35.000Z,False,Former Northwestern Volleyball Player Sues University Amid Hazing Incident https://oann.com/newsroom/former-northwestern-volleyball-player-sues-university-amid-hazing-incident/… via ,0,0,0,47,[],['@OANN'],[],https://pbs.twimg.com/profile_images/1059960247630983168/k-688Bzw_x96.jpg,https://twitter.com/perfectpeace/status/1683834633539002368,tweet_id:1683834633539002368
Central Oregon Daily News,@CODaily,2023-07-25T13:15:00.000Z,False,The hazing scandal at Northwestern University now includes a volleyball player over allegations she was retaliated against for reporting mistreatment and a new lawsuit by former Northwestern quarterback Lloyd Yates.,0,1,3,471,[],[],[],https://pbs.twimg.com/profile_images/1683615904691544064/j20m4qSP_x96.jpg,https://twitter.com/CODaily/status/1683828196309966848,tweet_id:1683828196309966848
QuietRiot,@quietriot10,2023-07-25T13:06:11.000Z,False,Former Northwestern volleyball player sues the university over alleged hazing,0,0,0,56,[],[],[],https://pbs.twimg.com/profile_images/1711016254683672576/JV1MoEpa_x96.jpg,https://twitter.com/quietriot10/status/1683825976101289986,tweet_id:1683825976101289986
Jerry Dean Bowers,@vipertoxin,2023-07-25T11:54:47.000Z,False,» Former Northwestern Volleyball Player Sues University Amid Hazing Incident – One America News Network,0,0,0,47,[],[],[],https://pbs.twimg.com/profile_images/2788072538/a7c27539fba28f875c707eb5541a5fa9_x96.png,https://twitter.com/vipertoxin/status/1683808007237566465,tweet_id:1683808007237566465
Lincoln Arneal,@Lincoln_VB,2023-07-25T11:44:56.000Z,False,Northwestern's hazing scandal now includes volleyball as an unnamed player sues the school over hazing-related allegations.,0,5,30,9.3K,[],[],[],https://pbs.twimg.com/profile_images/1166202354582077440/pnYFS94S_x96.jpg,https://twitter.com/Lincoln_VB/status/1683805530546900993,tweet_id:1683805530546900993
RedHatWall,@RedHatWall,2023-07-25T11:37:17.000Z,False,Former Northwestern Volleyball Player Sues University Amid Hazing Incident – One America News Networkhttps://walls-work.org/former-northwestern-volleyball-player-sues-university-amid-hazing-incident-one-america-news-network/…,0,0,0,48,[],[],[],https://pbs.twimg.com/profile_images/1616927015000473604/_uwjUn9t_x96.jpg,https://twitter.com/RedHatWall/status/1683803605818544129,tweet_id:1683803605818544129
92.7 WMAY,@WMAYNews,2023-07-25T10:40:09.000Z,False,"""The hazing scandal at Northwestern University has widened to include a volleyball player who has become the first female athlete to sue the university over allegations she was retaliated against for reporting mistreatment and a new lawsuit by..."" https://wmay.com/2023/07/25/ap-lawsuits-filed-by-ex-volleyball-player-and-former-football-player-against-northwestern-university/…",0,0,0,161,[],[],[],https://pbs.twimg.com/profile_images/1613639214272323585/hFO1VATP_x96.jpg,https://twitter.com/WMAYNews/status/1683789228012871681,tweet_id:1683789228012871681
Scripps News,@scrippsnews,2023-07-25T10:30:18.000Z,False,A former volleyball player at Northwestern University is the first female athlete to sue the school over a widening hazing scandal.,0,0,0,736,[],[],[],https://pbs.twimg.com/profile_images/1648781692629336065/y6xUrTO9_x96.jpg,https://twitter.com/scrippsnews/status/1683786746666840065,tweet_id:1683786746666840065
WRTV Indianapolis,@wrtv,2023-07-25T09:01:03.000Z,False,"A former volleyball player has filed a lawsuit against Northwestern University, widening a scandal that alleges significant hazing within its athletic program. The player is the fir...",0,0,1,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1293738813211246592/W33iVmaS_x96.jpg,https://twitter.com/wrtv/status/1683764287435669506,tweet_id:1683764287435669506
mckeonm,@mckeonmk,2023-07-25T08:09:41.000Z,False,Former Northwestern volleyball player sues the university over alleged hazing,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/3394383651/a23f7628bc758b0b97814369260fb620_x96.jpeg,https://twitter.com/mckeonmk/status/1683751359277834240,tweet_id:1683751359277834240
Victor Calderón,@ByVicCalderon,2023-07-25T04:57:04.000Z,False,Former Northwestern volleyball player suing university over alleged hazingEx VB player first female athlete from the university to sue over recent hazing. It's the latest lawsuit over alleged hazing in the school's athletic programs. ,0,0,1,53,[],['@AndrewOHazard'],[],https://pbs.twimg.com/profile_images/1288738713841803264/KVWXfFLM_x96.jpg,https://twitter.com/ByVicCalderon/status/1683702887246098432,tweet_id:1683702887246098432
Adrian Holman,@ahol888,2023-07-25T04:50:44.000Z,False,Former Northwestern volleyball player sues school after alleged hazing incident https://sports.yahoo.com/former-northwestern-volleyball-player-sues-school-after-alleged-hazing-incident-200640598.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr… via  #NU #Big10,0,0,0,66,"['#NU', '#Big10']",['@YahooSports'],[],https://pbs.twimg.com/profile_images/260183041/scan0001_x96.jpg,https://twitter.com/ahol888/status/1683701292768567296,tweet_id:1683701292768567296
OutKick,@Outkick,2023-07-25T04:46:58.000Z,True,A former women's volleyball player and Wildcats QB filed lawsuits against Northwestern over their 'hazing.',2,2,9,12K,[],[],[],https://pbs.twimg.com/profile_images/1595496697060331524/V4rKnJvG_x96.jpg,https://twitter.com/Outkick/status/1683700344424103942,tweet_id:1683700344424103942
The Breaking Views,@MalayalaManorma,2023-07-25T04:21:04.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,42,[],[],[],https://pbs.twimg.com/profile_images/1623921292314550273/XHy3_Ewl_x96.jpg,https://twitter.com/MalayalaManorma/status/1683693825670385666,tweet_id:1683693825670385666
FILAMSDRESIST,@filamSD,2023-07-25T03:53:13.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing - NPR http://bit.ly/FILAM,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/378800000160251997/c867c0096a8a44965cb4374588499867_x96.jpeg,https://twitter.com/filamSD/status/1683686817009369088,tweet_id:1683686817009369088
Not Exclusive,@NotExclusiveNow,2023-07-25T03:35:05.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing - NPR,0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1507344497319231502/Zm5tTU5b_x96.jpg,https://twitter.com/NotExclusiveNow/status/1683682256270020608,tweet_id:1683682256270020608
U-S-NEWS.COM,@us_news_com,2023-07-25T03:27:03.000Z,False,NEWS HEADLINES: Former Northwestern Volleyball Player Sues University Amid Hazing Incident – One America News Network https://u-s-news.com/news-headlines-former-northwestern-volleyball-player-sues-university-amid-hazing-incident-one-america-news-network/?utm_source=dlvr.it&utm_medium=twitter…,0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1355232499081875456/0FkyeBW9_x96.jpg,https://twitter.com/us_news_com/status/1683680234661634048,tweet_id:1683680234661634048
N. KINUKAWA,@Kinukawa,2023-07-25T02:54:46.000Z,True,Former Northwestern volleyball player sues the university over alleged hazing : NPR.,0,1,0,108,[],[],[],https://pbs.twimg.com/profile_images/1725748084/5f9a3014-b76a-4cd4-9322-d0de00eb1e2c_x96.png,https://twitter.com/Kinukawa/status/1683672109057441793,tweet_id:1683672109057441793
Marcus Evans,@MarcuswevansSr,2023-07-25T02:27:06.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing: The former volleyball player is the first female athlete from the university to sue over recent hazing. It's the latest lawsuit over alleged hazing in the school's… https://npr.org/2023/07/24/1189846350/northwestern-hazing-volleyball-lawsuit-football?utm_source=dlvr.it&utm_medium=twitter…,0,0,0,69,[],[],[],https://pbs.twimg.com/profile_images/899747059540119552/OatWEweY_x96.jpg,https://twitter.com/MarcuswevansSr/status/1683665146915479552,tweet_id:1683665146915479552
Evelyn Jones,@Jones_Evelyn1,2023-07-25T02:03:33.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing http://dlvr.it/SsgqjT,0,0,0,95,[],[],[],https://pbs.twimg.com/profile_images/939199211765149696/IJkxUl1O_x96.jpg,https://twitter.com/Jones_Evelyn1/status/1683659220812701696,tweet_id:1683659220812701696
"Entrepreneur, author and publisher.",@michael_0000,2023-07-25T01:32:47.000Z,True,Former Northwestern Volleyball Player Sues University Amid Hazing Incident oan - https://gla.news/former-northwestern-volleyball-player-sues-university-amid-hazing-incident-oan/Former… Northwestern Volleyball Player Sues University Amid Hazing Incident oan,0,0,0,102,[],[],[],https://pbs.twimg.com/profile_images/1034463729012756481/Ep_TqcH-_x96.jpg,https://twitter.com/michael_0000/status/1683651478974595072,tweet_id:1683651478974595072
WomensSportsNow,@WSN_247,2023-07-25T01:31:50.000Z,False,Former Northwestern volleyball player suing university over hazing allegations https://womenssportsnow.com/former-northwestern-volleyball-player-suing-university-over-hazing-allegations/… via .com,0,0,0,88,[],['@womenssportsnow'],[],https://pbs.twimg.com/profile_images/1626240425924395010/xkYl3od9_x96.jpg,https://twitter.com/WSN_247/status/1683651235956637699,tweet_id:1683651235956637699
Kingshark Sports,@KingsharkSports,2023-07-25T01:28:42.000Z,False,NCAA: Former Northwestern volleyball player suing university over hazing allegations ... https://theathletic.com/4716592/2023/07/24/northwestern-volleyball-lawsuit-hazing-allegations/… ,0,1,1,46,[],['@TheAthletic'],[],https://pbs.twimg.com/profile_images/1145427254496788481/9BWOWZ31_x96.png,https://twitter.com/KingsharkSports/status/1683650448442683394,tweet_id:1683650448442683394
Verdant Square Radio,@VSNRadio,2023-07-25T01:15:03.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1404903963984601094/MUth7eWD_x96.jpg,https://twitter.com/VSNRadio/status/1683647013756489729,tweet_id:1683647013756489729
One America News,@OANN,2023-07-25T01:06:10.000Z,True,Former Northwestern Volleyball Player Sues University Amid Hazing Incident https://oann.com/newsroom/former-northwestern-volleyball-player-sues-university-amid-hazing-incident/… #OAN,4,16,49,36K,['#OAN'],[],[],https://pbs.twimg.com/profile_images/579744264751448064/DH0xDrdO_x96.jpg,https://twitter.com/OANN/status/1683644779673047040,tweet_id:1683644779673047040
K Dubb,@TheReal_KDubb,2023-07-25T00:49:36.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing https://npr.org/2023/07/24/1189846350/northwestern-hazing-volleyball-lawsuit-football… #mustread #feedly,0,0,0,80,"['#mustread', '#feedly']",[],[],https://pbs.twimg.com/profile_images/1290427372869529600/6_kCtBFl_x96.jpg,https://twitter.com/TheReal_KDubb/status/1683640608244502529,tweet_id:1683640608244502529
WCMU News,@WCMUNews,2023-07-25T00:28:36.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing https://radio.wcmu.org/national-world-news/2023-07-24/a-former-northwestern-volleyball-player-is-suing-the-university-over-alleged-hazing?utm_source=dlvr.it&utm_medium=twitter…,0,0,0,67,[],[],[],https://pbs.twimg.com/profile_images/1059815722497523712/Qi5J5NA-_x96.jpg,https://twitter.com/WCMUNews/status/1683635324591964160,tweet_id:1683635324591964160
xalfeed,@xalfeed,2023-07-25T00:23:20.000Z,False,NPR: A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/954060441507962881/NGMuRQeG_x96.jpg,https://twitter.com/xalfeed/status/1683634000856768512,tweet_id:1683634000856768512
Kamzou L,@kamzou08,2023-07-25T00:21:36.000Z,False,New story on NPR: A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1566917686134820865/IG6VScs-_x96.jpg,https://twitter.com/kamzou08/status/1683633563814580226,tweet_id:1683633563814580226
Olav Mitchell Underdal,@omunderdal,2023-07-25T00:20:01.000Z,True,A former Northwestern volleyball player is suing the university over alleged hazing - The former volleyball player is the first female athlete from the university to sue over recent hazing. It's the latest lawsuit over alleged hazing in the school's athl…,0,1,1,131,[],[],[],https://pbs.twimg.com/profile_images/1500124612402634758/-o56sGdb_x96.jpg,https://twitter.com/omunderdal/status/1683633163229093889,tweet_id:1683633163229093889
Itus Insurance,@itusins,2023-07-24T23:31:50.000Z,False,"A former Northwestern volleyball player is suing the university over alleged hazing - WSIL: Last week, attorneys representing at least 15 former Northwestern student athletes announced plans to sue the university over allegations its ... http://dlvr.it/Ssgdzm",0,0,0,68,[],[],[],https://pbs.twimg.com/profile_images/888052845173452800/lfVUhdTP_x96.jpg,https://twitter.com/itusins/status/1683621037123194880,tweet_id:1683621037123194880
Dyrol Joyner,@DyrolJoyner,2023-07-24T23:24:52.000Z,False,"Three former Northwestern volleyball players confirm hazing occurred, share details about Shane Davis’ absence - Inside NU",0,0,0,123,[],[],[],https://pbs.twimg.com/profile_images/1706862936847962112/BZfBcu90_x96.jpg,https://twitter.com/DyrolJoyner/status/1683619287251185664,tweet_id:1683619287251185664
FOX 32 News,@fox32news,2023-07-24T23:00:22.000Z,True,An anonymous volleyball player becomes the first woman to sue Northwestern University amid hazing allegations.,1,2,5,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1737125022655778816/UIEtvKKk_x96.jpg,https://twitter.com/fox32news/status/1683613121452163073,tweet_id:1683613121452163073
GoldenRule1,@cooperchip1,2023-07-24T22:43:14.000Z,False,"Northwestern Hazing Scandal Widens To Women's Volleyball. The volleyball player, identified in a lawsuit as Jane Doe, says she was physically harmed to the point of requiring medical attention during a hazing incident in early 2021. | HuffPost ",0,0,1,179,[],[],['\\U0001f621'],https://pbs.twimg.com/profile_images/1496976632736890881/dUa1oSl-_x96.jpg,https://twitter.com/cooperchip1/status/1683608807576858627,tweet_id:1683608807576858627
Cheddar,@cheddar,2023-07-24T22:43:00.000Z,False,The hazing scandal at Northwestern University has widened to include a volleyball player who has filed a lawsuit against the university.,0,4,4,3K,[],[],[],https://pbs.twimg.com/profile_images/1750624159405588480/UupwCmBp_x96.jpg,https://twitter.com/cheddar/status/1683608749699637248,tweet_id:1683608749699637248
GoldenRule1,@cooperchip1,2023-07-24T22:41:54.000Z,False,Northwestern Hazing Scandal Widens To Women's Volleyball | HuffPost Latest News #NUCallGymJordanForHelp,0,0,1,153,['#NUCallGymJordanForHelp'],[],[],https://pbs.twimg.com/profile_images/1496976632736890881/dUa1oSl-_x96.jpg,https://twitter.com/cooperchip1/status/1683608474452652036,tweet_id:1683608474452652036
CNN,@CNN,2023-07-24T22:20:03.000Z,True,A former player has filed a lawsuit alleging hazing in the Northwestern University women’s volleyball team – the latest accusation against the school’s athletic programs https://cnn.it/3O8cIux,44,24,87,198K,[],[],[],https://pbs.twimg.com/profile_images/1669780523911110656/K9gaaM1g_x96.jpg,https://twitter.com/CNN/status/1683602974805835776,tweet_id:1683602974805835776
Quad-City Times,@qctimes,2023-07-24T22:07:03.000Z,False,The hazing scandal at Northwestern University has widened to include a volleyball player who has become the first female athlete to sue the university over allegations she was retaliated against for reporting mistreatment and a new lawsuit by former Nor...,0,1,0,973,[],[],[],https://pbs.twimg.com/profile_images/821455944856977408/FoLwNa9H_x96.jpg,https://twitter.com/qctimes/status/1683599700589522944,tweet_id:1683599700589522944
Tribune Sports Dept.,@FremontSports,2023-07-24T22:03:02.000Z,False,The hazing scandal at Northwestern University has widened to include a volleyball player who has become the first female athlete to sue the university over allegations she was retaliated against for reporting mistreatment and a new lawsuit by former Nor...,0,0,0,286,[],[],[],https://pbs.twimg.com/profile_images/996772716244942853/RKdjXVNC_x96.jpg,https://twitter.com/FremontSports/status/1683598691876184065,tweet_id:1683598691876184065
Record and Landmark,@statesville,2023-07-24T22:02:03.000Z,False,The hazing scandal at Northwestern University has widened to include a volleyball player who has become the first female athlete to sue the university over allegations she was retaliated against for reporting mistreatment and a new lawsuit by former Nor...,0,0,0,151,[],[],[],https://pbs.twimg.com/profile_images/181378389/RandL_x96.gif,https://twitter.com/statesville/status/1683598444789735424,tweet_id:1683598444789735424
Brian Pia,@brianpia,2023-07-24T21:57:02.000Z,False,"Three former #Northwestern #volleyball players confirmed a #hazing incident occurred in Mar. 2021, as detailed in a lawsuit filed this AM on behalf of a former volleyball player.  Northwestern never publicly disclosed this, per Inside NU.",0,0,1,291,"['#Northwestern', '#volleyball', '#hazing']",[],[],https://pbs.twimg.com/profile_images/1497392454584221696/-3JrNNzD_x96.jpg,https://twitter.com/brianpia/status/1683597179842174979,tweet_id:1683597179842174979
David Gold,@davidgoldINU,2023-07-24T21:48:28.000Z,False,"JUST IN: Northwestern Volleyball’s head coach Shane Davis signed a document that said hazing occurred in the program in March 2021, former players told  and Myself. 

Sources also confirmed that Davis was absent for an extended period of the 2020 season.",1,0,3,2K,[],['@Bradley_Locker'],[],https://pbs.twimg.com/profile_images/1726787359495139328/s6TYjgLW_x96.jpg,https://twitter.com/davidgoldINU/status/1683595026725470209,tweet_id:1683595026725470209
Bradley Locker,@Bradley_Locker,2023-07-24T21:44:03.000Z,False,"NEW:  and I spoke to four sources, including three recent former Northwestern volleyball players, who confirmed that a hazing incident happened in March 2021.

These players also shared that HC Shane Davis was absent well beyond postponements.",0,1,6,1.9K,[],['@davidgoldinu'],[],https://pbs.twimg.com/profile_images/1589105695521226754/QhFjYkgM_x96.jpg,https://twitter.com/Bradley_Locker/status/1683593913636904966,tweet_id:1683593913636904966
Art Fridrich,@Ahighervision,2023-07-24T21:40:53.000Z,False,A former Northwestern volleyball player is suing the university over alleged hazing,0,0,0,66,[],[],[],https://pbs.twimg.com/profile_images/1740841695904751616/X4hBXhbt_x96.jpg,https://twitter.com/Ahighervision/status/1683593118774329344,tweet_id:1683593118774329344
The Washington Times,@WashTimes,2023-07-24T21:07:16.000Z,True,The hazing scandal at Northwestern University has widened to include a volleyball player who on Monday became the first female athlete to sue the university over allegations she was retaliated against by the coach for reporting her mistreatment.,1,1,2,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1604930970951507968/BVxIooAU_x96.jpg,https://twitter.com/WashTimes/status/1683584659173646337,tweet_id:1683584659173646337
